SEARCH,YEARS,PATTRN,HASHfile
NaN, 2011 ,IsNaN|NaN,/tmp/work/0/0e6c0c934c858e6a461680074c77e66ffd926620903ac82e7bf70822b0567c4a
NaN, 2014 ,IsNaN|NaN,/tmp/work/0/034c61b825ca7e79ae91e79b292ee9f8f5a18acd597ac4c020521843289e6e63
NaN, ,IsNaN|NaN,/tmp/work/0/0ea38cce896532233c63a369b4e711a38587a970662507c3587bb69bf1b8b0e3
NaN, 2018 ,IsNaN|NaN,/tmp/work/0/08d43787d3d786cefb1c28dad5e2841078b00b672cddaf2326d2169235f0929a
NaN, 2019 ,IsNaN|NaN,/tmp/work/0/0f6f8ff180271f706b2456d2ca7962c5f1c74b574b76646d818a21924ef9d144
NaN, 2020 ,IsNaN|NaN,/tmp/work/0/0d707b6feeb5537e47872dc7625d336c33c16fa2b4da8a3b886cab80de57d939
NaN, 2019 ,IsNaN|NaN,/tmp/work/0/059eaf8a4c657f96dcf09b859859788a5e8d1a1efe986fa39990ecacd4996073
NaN, 2009 ,IsNaN|NaN,/tmp/work/0/07b2a9ed2840d415069991cb7cfff9536f12491ae6d069146469f9dd1b8799c5
NaN, 2018 ,IsNaN|NaN,/tmp/work/0/04c1611ba8724ebb6570722978803f08f0326a27d6c968c72f96a78c1128e099
NaN, 2021 ,IsNaN|NaN,/tmp/work/0/0ca698c8945dd4acd4d3af2ddaacf5930ffb87d0145bdf44bb4b7781430d2401
NaN, 2013 ,IsNaN|NaN,/tmp/work/0/02805de31ebad9c94b1d44c48dd588ed705453e4d69fd77667a0ca13c39e5d22
NaN, ,IsNaN|NaN,/tmp/work/0/0cff606c8434df94d30c4c0bc4e48173a8c0da7ce196b2745c9b7d16042f771a
NaN, 2012 ,IsNaN|NaN,/tmp/work/0/06c4f60fb51473ab00a94a9456cda9a8990f6acec366ae1fa86fbeb618a7951d
NaN, 2008 ,IsNaN|NaN,/tmp/work/0/0470e2f96449fd9120fc4b9bc700a85f01b0ff4aef9807ee8eb46c4910a99f46
NaN, 2013 ,IsNaN|NaN,/tmp/work/0/04f104bb1cf6877bfcf5c4d3c5a08633f11f40b73cdadbad19353bc121b85f3e
NaN, 2019 ,IsNaN|NaN,/tmp/work/0/02e5067cad628dd7f2a5dbc8a8d79bbeaec2cb47c6438fb75bf284cb65d7bcac
NaN, ,IsNaN|NaN,/tmp/work/0/09e8eddb06dfcd96a73b43b59a28ee36a95eb7ebba2f3ce08aff10c7f41927c1
NaN, 2019 ,IsNaN|NaN,/tmp/work/0/0f1fd87e0ea269d9254f82663b9baa5c9457b6904e65b6d09699e6f7f1f59770
NaN, ,IsNaN|NaN,/tmp/work/0/072372f1cc477a4c0bd83082a815e84e5b8ec4ae5b665d46c0701371b0238197
NaN, 2018 ,IsNaN|NaN,/tmp/work/0/0cb4ceeb26b16831cab66af5db92ce24b7cf02ce864ca97a9e5c98ea7f3b4369
NaN, 2017 ,IsNaN|NaN,/tmp/work/0/0fa180d9d681cd54d7631c0a636c3574512fa96f90d5cb201f5e2957e3fcfb45
NaN, 2021 ,IsNaN|NaN,/tmp/work/0/0db93ef11d0cb40ad398e65c58aad1a7f297d0ed1ea1e3fbe907aee5a62e6453
NaN, 2019 ,IsNaN|NaN,/tmp/work/0/04a760d372d4027546febbe74effc156a042fa8d68ff326bf80134a472c33f05
NaN, 2012 ,IsNaN|NaN,/tmp/work/0/099cfadfbe3eb6a2ad2e961c061fb6fe8cda4de655a16b3f90924d9297198801
NaN, ,IsNaN|NaN,/tmp/work/0/0e174165b4e8a199902ce89489e618f088ae35efada1599776a6017086c89590
NaN, 2009 ,IsNaN|NaN,/tmp/work/0/02316eee720ae89e0316bc43287de82a63bcb2151cc682824ac966735cdc4db1
NaN, 2020 ,IsNaN|NaN,/tmp/work/0/0380b9ef7e8c7fc6372ae7bab2888d16b49c39fc566fd389e02fc41222bab3fc
NaN, 2014 ,IsNaN|NaN,/tmp/work/0/02378e70d6caaedb457e43810fc1ddb1a2eafd022b0305b81e116790479d800f
NaN, ,IsNaN|NaN,/tmp/work/0/07d1b483a48161b62926bf8a5665efa76fe7754ab4bd62eff081107bd0987abf
NaN, 2017 ,IsNaN|NaN,/tmp/work/0/029b8749ee4cda68afe12b32f48d6726794ed3559f79c103ffeb97a02af5711e
NaN, 2019 ,IsNaN|NaN,/tmp/work/0/052f89e2d3a83769fb6b284afe1cdd11b3cc153ed2feee17ae0d35b144cd90d4
NaN, 2020 ,IsNaN|NaN,/tmp/work/0/040e07fb80323dbc2096183bf4a0eaf5cbb6c5f58a4485adce197cac05bf90fb
